"16782473",        "description": "dumb blogger, owner of many many many different types of guns, conservative, kung-fu master,republican/libertarian (not decided) online love doctor,smoker",
"750066155327361024",        "description": "I hate republicans",
"334245076",        "description": "US Congressman, representing North Carolina's 2nd District. A #conservative #republican fighting to cut spending in Washington! #ncpol #nc2 #ConsNC #CutSpending",
"15483931",        "description": "Husband/Father; Exec Dir @republicanags; @uofsc grad; @govmikehuckabee @agalanwilson alum; Bad 🏌️ ; @sec fan; RTs and Likes are NOT endorsements",
"7890622",        "description": "#maga #patriot #christian #reformed #anon #qanon #kag #conservative #republican #Q #wwg1wga #Texan #Forex #forextrading #trading",
"905892333325078530",        "description": "I am an American, not a republican, Democrat, or liberal, just an American. I am so very proud to be a citizen of the nation that gave birth to hopes and dreams",
"414019756",        "description": "#prouddeplorable #republican. #patriot,#WWG1WGA 🚂 all the way baby 🇺🇸 #MAGA #USMC #TRUMP2020 #CODEOFVETS #FAKENEWS #Draintheswamp #Neverforget 🔴 #Qanon",
"2948904509",        "description": "No party necessary. if you’re a former democrat or republican turn republican or democrat, you missed it... PS, I can google faster than your alternative facts.",
"75020235",        "description": "To promote progressive republican ideals, be politically active, & support officials who stand for ltd Gov't, personal responsibility, & individual liberty.",
"22334512",        "description": "#Resister. Not a hater. #Trumphater Never would I vote for a scumbag. Our nation deserves a leader & leadership of integrity. The republicans are dismissed.",
"198758344",        "description": "GSU @crnc. Email: gsucollegerepublicans@gmail.com",
"897212901215412225",        "description": "I am an American, not a republican, Democrat, or liberal, just an American. I am so very proud to be a citizen of the nation that gave birth to hopes and dreams",
"863021084156858368",        "description": "Florida Native; Proud republican since Reagan taught us greatness. Civil to everyone, even the opposition. Proud Black Conservative-GOD, Country, Family",
"73458071",        "description": "Masseur Specialist & yoga: Catering to Bi,Gay,& Divorced Biz Men; full Massage svc.closeted republican, World News Blogger & Best r&b Media 248 285 2445",
"593568761",        "description": "Reagan republican until Newt Gingrich turned me into an independent and Trump turned me into a democrat.",
"900801620698648582",        "description": "Battle place for republicans and democrats to challenge eachother's ideas. #gopdembattle #politicalbattle #fightsite",
"793587569455804417",        "description": "Dog lover who believes we need to become single issue voters, the issue being making sure no republican ever wins another election. Ever. 💙 🇺🇸, #MeToo",
"821023979783782401",        "description": "🇺🇸 Proud republican,NRA supporter, gay and former 👮🚓 #RedWaveRising2018",
"1017445010030161921",        "description": "Husband, republican federalist, lover of all things Star Trek.\n-----------\n\"What do we want?\"\n\"Prudent change!\"\n\"When do we want it?\"\n\"In the fullness of time!\"",
"741725172881887232",        "description": "Young conservative republican. Supporter of Marine Le Pen / May and the conservatives.",
"750365550",        "description": "Love my President #nra #patriot #republican #kag2020 #conservative #cult45 #redwave #protect2ndamendment",
"36285379",        "description": "We are a political club for students and young professional republicans in Silicon Valley!",
"733069202",        "description": "Political/Digital/Branding nerd & other multitudes. Former Creative Director @NRSC/@GOP. @republicanstudy,@mittromney  alum. Standard disclaimers apply.",
"799096829115830272",        "description": "Catholic, wife, mother, granny, nurse and so much more. Patriot before globalist. Democratic turned republican. Honesty with compassion before PC.",
"15058530",        "description": "Husband, father, golfer, baseball fan, republican, techie and all around nice guy",
"712095843021619200",        "description": "I see republicans but no humanity",
"966446051652718592",        "description": "46-year-old porter at a truck stop in Greenland NH born again Christian independent with republican leanings likes weathersportsstormchasing&forecastingweather.",
"2271873376",        "description": "i love republicans and democrats also i like donald trump and hot chicks clowns and love naked women and men sometimes i want to be nude with the iphone",
"2859345856",        "description": "Democrat in America, republican in Ireland. Principal at Beacon Media. Was @dccc deputy executive director & national political director. ian@beacon-media.net",
"757739089",        "description": "All republicans and their policy/platform is a failure for America. Refusing to be held hostage by fake Christians and racist homophobes. #JoinTheResistance",
"758011007000203264",        "description": "I am a christian, a wife, mother, friend & a conservative republican. I have a Ph.D. In sarcasm! I love 2 travel to see the beauty of the USA and its people.",
